港澳频道,#genre#
刘德华[656*352][1280*720],http://121.51.249.48/tx.hls.huya.com/src/1394575547-1394575547-5989656366166310912-2789274550-10057-A-0-1.m3u8
一代枭雄[1280*720][1280*720],http://121.51.249.48/tx.hls.huya.com/src/1394565206-1394565206-5989611951909502976-2789253868-10057-A-0-1.m3u8
搞笑恐怖类[728*408][960*528],http://121.51.249.48/tx.hls.huya.com/src/1524418070-1524418070-6547325756081438720-3048959596-10057-A-0-1.m3u8
搞笑恐怖类[728*408][960*528],http://txtest-xp2p.p2p.huya.com/src/1524418070-1524418070-6547325756081438720-3048959596-10057-A-0-1.xs
洪金宝[1280*720][1280*720],http://121.51.249.48/tx.hls.huya.com/src/73821423-73821423-317060597529182208-2710090468-10057-A-0-1.m3u8
经典港剧笑嘻嘻[1280*720][1024*560],http://121.51.249.48/tx.hls.huya.com/src/1423787870-1423787870-6115122338091499520-2847699196-10057-A-0-1.m3u8
达叔永远的经典[1280*720][1280*720],http://txtest-xp2p.p2p.huya.com/src/1388457235-1388457235-5963378416219586560-2777037926-10057-A-0-1.xs
许冠英合集[1280*720][1280*720],http://txtest-xp2p.p2p.huya.com/src/1524418094-1524418094-6547325859160653824-3048959644-10057-A-0-1.xs
最佳拍档开心鬼系列[1280*720][1920*1080],http://txtest-xp2p.p2p.huya.com/src/1394575546-1394575546-5989656361871343616-2789274548-10057-A-0-1.xs
古墓系列[1280*720][1024*576],http://txtest-xp2p.p2p.huya.com/src/1423782085-1423782085-6115097491705692160-2847687626-10057-A-0-1.xs
港片追女仔[720*384][1280*720],http://txtest-xp2p.p2p.huya.com/src/1524434085-1524434085-6547394539982684160-3048991626-10057-A-0-1.xs
葛二蛋成长之路[852*480][852*480],http://txtest-xp2p.p2p.huya.com/src/1524439832-1524439832-6547419223159734272-3049003120-10057-A-0-1.xs
周星星[1280*720][1280*720],http://117.148.179.153/PLTV/88888888/224/3221231562/1.m3u8
成龙[1280*720][1280*720],http://117.148.179.163/PLTV/88888888/224/3221231687/1.m3u8
成龙[1280*720][1280*720],http://117.148.179.163/PLTV/88888888/224/3221231687/index.m3u8
郭富城[1280*720][1280*720],http://117.148.179.152/PLTV/88888888/224/3221231688/1.m3u8
刘德华[1280*720][1280*720],http://117.148.179.154/PLTV/88888888/224/3221231757/1.m3u8
刘亦菲[1280*720][1280*720],http://117.148.179.165/PLTV/88888888/224/3221231787/1.m3u8
古天乐[1280*720][1280*720],http://117.148.179.176/PLTV/88888888/224/3221231645/1.m3u8
张国荣[1280*720][1280*720],http://117.148.179.177/PLTV/88888888/224/3221231790/index.m3u8
周星星[859*480][859*480],http://112.74.200.9:88/tv000000/m3u8.php?/migu/623338112
郭富城[859*480][859*480],http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528330
刘德华[859*480][859*480],http://112.74.200.9:88/tv000000/m3u8.php?/migu/659315648
恐怖电影2[1280*720][1280*720],http://epg.112114.xyz/douyu/310926
丧尸鬼片恐怖惊悚[1280*720][1280*720],http://epg.112114.xyz/douyu/96577
周末恐怖[720*5255][720*480],http://epg.112114.xyz/douyu/3637726
恐怖[640*352][1920*1080],http://epg.112114.xyz/douyu/1165374
猛鬼恐怖系列胆小勿进[1920*1080],http://txtest-xp2p.p2p.huya.com/src/1199583305794-1199583305794-5529470647832412160-2399166735044-10057-A-0-1.xs
【邻li一家亲】满院白眼狼[1024*576][1920*1080],http://txtest-xp2p.p2p.huya.com/src/1394575549-1394575549-5989656374756245504-2789274554-10057-A-0-1.xs
六大门派围攻光明顶[704*576][704*576],http://txtest-xp2p.p2p.huya.com/src/1394565214-1394565214-5989611986269241344-2789253884-10057-A-0-1.xs
神医喜来乐[1104*622][1104*622],http://txtest-xp2p.p2p.huya.com/src/1524418104-1524418104-6547325902110326784-3048959664-10057-A-0-1.xs
黑莓电影(黑莓),http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225764/index.m3u8
黑莓电影(黑莓),http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225718/index.m3u8
黑莓电竞(黑莓),http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225653/index.m3u8
黑莓电影(黑莓),http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225769/index.m3u8
黑莓电竞(黑莓),http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225750/index.m3u8
黑莓电竞(黑莓),http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225749/index.m3u8
海看剧场(黑莓),http://39.136.48.99:8089/PLTV/88888888/224/3221226053/index.m3u8
黑莓动画(黑莓),http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225672/index.m3u8
海看热播(黑莓),http://39.136.48.99:8089/PLTV/88888888/224/3221225878/index.m3u8
海看爱宠(黑莓),http://39.136.48.8:8089/PLTV/88888888/224/3221226071/index.m3u8
黑莓电影(黑莓),http://111.40.196.32/PLTV/88888888/224/3221225610/index.m3u8
黑莓电影(黑莓),http://111.40.196.9/PLTV/88888888/224/3221225610/index.m3u8
动作电影(黑莓),http://111.40.196.9/PLTV/88888888/224/3221225620/index.m3u8
军旅剧场(黑莓),http://111.40.196.9/PLTV/88888888/224/3221225622/index.m3u8
凤凰电影(黑莓),http://111.59.189.40:8445/tsfile/live/1022_1.m3u8
精彩电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226011/index.m3u8


📚｜iHOT,#genre#

iHOT爱院线,http://111.11.123.49:6610/000000001000/6000000006000030630/1.m3u8?Contentid=6000000006000030630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱科幻,http://111.11.123.49:6610/000000001000/6000000006000020630/1.m3u8?Contentid=6000000006000020630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱浪漫,http://111.11.123.49:6610/000000001000/6000000006000040630/1.m3u8?Contentid=6000000006000040630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱喜剧,http://111.11.123.49:6610/000000001000/6000000006000010630/1.m3u8?Contentid=6000000006000010630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱悬疑,http://111.11.123.49:6610/000000001000/6000000006000050630/1.m3u8?Contentid=6000000006000050630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱经典,http://111.11.123.49:6610/000000001000/6000000006000060630/1.m3u8?Contentid=6000000006000060630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱江湖,http://111.11.123.49:6610/000000001000/6000000006000110630/1.m3u8?Contentid=6000000006000110630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱赛车,http://111.11.123.49:6610/000000001000/6000000006000240630/1.m3u8?Contentid=6000000006000240630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱体育,http://111.11.123.49:6610/000000001000/6000000006000290630/1.m3u8?Contentid=6000000006000290630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱探索,http://111.11.123.49:6610/000000001000/6000000006000300630/1.m3u8?Contentid=6000000006000300630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱奇谈,http://111.11.123.49:6610/000000001000/6000000006000270630/1.m3u8?Contentid=6000000006000270630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱玩具,http://111.11.123.49:6610/000000001000/6000000006000220630/1.m3u8?Contentid=6000000006000220630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱世界,http://111.11.123.49:6610/000000001000/6000000006000210630/1.m3u8?Contentid=6000000006000210630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱怀旧,http://111.11.123.49:6610/000000001000/6000000006000260630/1.m3u8?Contentid=6000000006000260630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱旅行,http://111.11.123.49:6610/000000001000/6000000006000250630/1.m3u8?Contentid=6000000006000250630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱极限,http://111.11.123.49:6610/000000001000/6000000006000170630/1.m3u8?Contentid=6000000006000170630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱幼教,http://111.11.123.49:6610/000000001000/6000000006000180630/1.m3u8?Contentid=6000000006000180630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱解密,http://111.11.123.49:6610/000000001000/6000000006000200630/1.m3u8?Contentid=6000000006000200630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱谍战,http://111.11.123.49:6610/000000001000/6000000006000070630/1.m3u8?Contentid=6000000006000070630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱历史,http://111.11.123.49:6610/000000001000/6000000006000150630/1.m3u8?Contentid=6000000006000150630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱猎奇,http://111.11.123.49:6610/000000001000/6000000006000190630/1.m3u8?Contentid=6000000006000190630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱都市,http://111.11.123.49:6610/000000001000/6000000006000080630/1.m3u8?Contentid=6000000006000080630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱科学,http://111.11.123.49:6610/000000001000/6000000006000160630/1.m3u8?Contentid=6000000006000160630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱美食,http://111.11.123.49:6610/000000001000/6000000006000120630/1.m3u8?Contentid=6000000006000120630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱时尚,http://111.11.123.49:6610/000000001000/6000000006000140630/1.m3u8?Contentid=6000000006000140630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱青春,http://111.11.123.49:6610/000000001000/6000000006000100630/1.m3u8?Contentid=6000000006000100630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱家庭,http://111.11.123.49:6610/000000001000/6000000006000090630/1.m3u8?Contentid=6000000006000090630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱动漫,http://111.11.123.49:6610/000000001000/6000000006000280630/1.m3u8?Contentid=6000000006000280630&livemode=1&stbId=3&channel-id=wasusyt
IHOT-Y+,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230226/index.m3u8
IHOT-Y+,http://117.148.179.160/PLTV/88888888/224/3221230226/index.m3u8
爱情喜剧,http://39.135.32.236:6610/PLTV/77777777/224/3221225698/index.m3u8?
中国功夫,http://39.135.32.236:6610/PLTV/77777777/224/3221225690/index.m3u8?
精品纪录,http://39.135.32.236:6610/PLTV/77777777/224/3221225681/index.m3u8?
农业致富,http://39.135.32.236:6610/PLTV/77777777/224/3221225687/index.m3u8?
怡伴健康,http://39.135.32.236:6610/PLTV/77777777/224/3221225684/index.m3u8?
军旅剧场,http://39.135.32.236:6610/PLTV/77777777/224/3221225727/index.m3u8?
古装剧场,http://39.135.32.236:6610/PLTV/77777777/224/3221225706/index.m3u8?
潮妈辣婆,http://39.135.32.236:6610/PLTV/77777777/224/3221225709/index.m3u8?
黑莓动画,http://39.135.32.236:6610/PLTV/77777777/224/3221225710/index.m3u8?
黑莓电影,http://39.135.32.236:6610/PLTV/77777777/224/3221225740/index.m3u8?
精品体育,http://39.135.32.236:6610/PLTV/77777777/224/3221225724/index.m3u8?
家庭剧场,http://39.135.32.236:6610/PLTV/77777777/224/3221225743/index.m3u8?
炫舞未来,http://39.135.32.236:6610/PLTV/77777777/224/3221225728/index.m3u8?
精品大剧,http://39.135.32.236:6610/PLTV/77777777/224/3221225737/index.m3u8?
惊悚悬疑,http://39.135.32.236:6610/PLTV/77777777/224/3221225746/index.m3u8?
军事评论,http://39.135.32.236:6610/PLTV/77777777/224/3221225749/index.m3u8?
金牌综艺,http://39.135.32.236:6610/PLTV/77777777/224/3221225755/index.m3u8?
武搏世界,http://39.135.32.236:6610/PLTV/77777777/224/3221225758/index.m3u8?
哒啵赛事,http://39.135.32.236:6610/PLTV/77777777/224/3221225760/index.m3u8?
哒啵电竞,http://39.135.32.236:6610/PLTV/77777777/224/3221225880/index.m3u8?




🔃  轮播,#genre#

黑莓电影,http://39.134.115.163:8080/PLTV/88888910/224/3221225718/index.m3u8 
科幻电影,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625204865 
云上电影,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625703337
CHC动作电影,http://117.148.179.138/PLTV/88888888/224/3221231580/index.m3u8
周润发,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639526984
古龙,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528313
周星驰,http://112.74.200.9:88/tv000000/m3u8.php?/migu/623338112
成龙,http://112.74.200.9:88/tv000000/m3u8.php?/migu/707671890
张国荣,http://112.74.200.9:88/tv000000/m3u8.php?/migu/707689526
郭富城,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528330
刘德华,http://112.74.200.9:88/tv000000/m3u8.php?/migu/659315648
金庸,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625774640
新片放映厅,http://112.74.200.9:88/tv000000/m3u8.php?/migu/619495952
高分影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198191
盗墓,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625525181
CCTV6电影,http://112.74.200.9:88/tv000000/m3u8.php?/migu/624878396
CCTV8电视剧,http://112.74.200.9:88/tv000000/m3u8.php?/migu/624878356
经典影视速看,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198751
试胆大会,http://112.74.200.9:88/tv000000/m3u8.php?/migu/637483721
高能烧脑时刻,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625542365
杨幂,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625542372
刘亦菲,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528386
咪咕暑期剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198692
黄金剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625155140
军旅剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625643517
少林剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625526423
高清大片,http://112.74.200.9:88/tv000000/m3u8.php?/migu/629943678
古天乐,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198610
热剧联播,http://112.74.200.9:88/tv000000/m3u8.php?/migu/629943613
喜剧联盟,http://112.74.200.9:88/tv000000/m3u8.php?/migu/637444830
僵尸剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627033504
深夜失眠剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625759558
红色谍战剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/634274665
经典贺岁片,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625774662
追剧少女,http://112.74.200.9:88/tv000000/m3u8.php?/migu/617432318
怀旧老片,http://112.74.200.9:88/tv000000/m3u8.php?/migu/621640582
武侠剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198822
盗墓笔记,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625681367


求索,#genre#

求索科学[1920*1080],http://111.40.196.35/0000000000001001/6000000002000032344/index.m3u8?Contentid=6000000002000032344&livemode=1&stbId=3&channel-id=wasusyt
求索纪录[1920*1080],http://111.40.196.35/0000000000001001/6000000002000032052/index.m3u8?Contentid=6000000002000032052&livemode=1&stbId=3&channel-id=wasusyt
求索生活[1920*1080],http://111.40.196.35/0000000000001001/6000000002000003382/index.m3u8?Contentid=6000000002000003382&livemode=1&stbId=3&channel-id=wasusyt
求索动物[1920*1080],http://111.40.196.35/0000000000001001/6000000002000010046/index.m3u8?Contentid=6000000002000010046&livemode=1&stbId=3&channel-id=wasusyt
求索纪录[1920*1080],http://111.11.123.49:6610/000000001000/6000000002000032052/index.m3u8?Contentid=6000000002000032052&livemode=1&stbId=3&channel-id=wasusyt
求索科学[1920*1080],http://111.11.123.49:6610/000000001000/6000000002000032344/index.m3u8?Contentid=6000000002000032344&livemode=1&stbId=3&channel-id=wasusyt
求索动物[1920*1080],http://111.11.123.49:6610/000000001000/6000000002000010046/index.m3u8?Contentid=6000000002000010046&livemode=1&stbId=3&channel-id=wasusyt
求索生活[1920*1080],http://111.11.123.49:6610/000000001000/6000000002000003382/index.m3u8?Contentid=6000000002000003382&livemode=1&stbId=3&channel-id=wasusyt

NewTV,#genre#
哒啵赛事,http://39.135.55.105:6610/PLTV/88888888/224/3221225894/index.m3u8?servicetype=1
哒啵赛事,http://39.135.55.105:6610/PLTV/88888888/224/3221226676/index.m3u8?servicetype=1
哒啵赛事,http://39.135.55.105:6610/PLTV/88888888/224/3221226680/index.m3u8?servicetype=1
黑莓动画,http://39.135.55.105:6610/PLTV/88888888/224/3221225878/index.m3u8?servicetype=1
黑莓电影,http://39.135.55.105:6610/PLTV/88888888/224/3221225891/index.m3u8?servicetype=1
NewTV黑莓电竞,http://39.134.115.163:8080/PLTV/88888910/224/3221225653/index.m3u8
NewTV黑莓电影,http://39.134.115.163:8080/PLTV/88888910/224/3221225718/index.m3u8
NewTV黑莓动画,http://39.134.115.163:8080/PLTV/88888910/224/3221225672/index.m3u8

NewTV潮妈辣婆,http://111.40.196.38/PLTV/88888888/224/3221225680/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225538/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225712/index.m3u8#http://39.134.65.166/PLTV/88888888/224/3221225521/1.m3u8
NewTV爱情喜剧,http://111.40.196.38/PLTV/88888888/224/3221225616/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225547/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225656/index.m3u8##http://39.135.55.105:6610/PLTV/88888888/224/3221225896/index.m3u8?servicetype=1
NewTV古装剧场,http://111.40.196.36/PLTV/88888888/224/3221225618/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225678/index.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225765/index.m3u8#http://39.134.65.166/PLTV/88888888/224/3221225524/1.m3u8#http://39.134.65.164/PLTV/88888888/224/3221225524/1.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225678/index.m3u8
NewTV动作电影,http://111.40.196.31/PLTV/88888888/224/3221225620/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225642/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225620/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225768/index.m3u8#http://39.134.65.164/PLTV/88888888/224/3221225642/1.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225620/index.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225768/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225524/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225678/index.m3u8#
NewTV军旅剧场,http://111.40.196.28/PLTV/88888888/224/3221225622/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225669/index.m3u8#http://39.134.65.164/PLTV/88888888/224/3221225644/1.m3u8#http://39.134.65.179/PLTV/88888888/224/3221225644/1.m3u8#http://39.134.65.173/PLTV/88888888/224/3221225644/1.m3u8#http://39.134.65.175/PLTV/88888888/224/3221225644/1.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225766/index.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225623/index.m3u8##http://39.134.66.66/PLTV/88888888/224/3221225560/index.m3u8New#http://39.134.65.164/PLTV/88888888/224/3221225560/1.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225669/index.m3u8
NewTV精品纪录,http://111.40.196.28/PLTV/88888888/224/3221225630/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225710/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225646/index.m3u8#http://39.134.65.164/PLTV/88888888/224/3221225646/1.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225707/index.m3u8#http://39.135.55.105:6610/PLTV/88888888/224/3221225879/index.m3u8?servicetype=1
NewTV精品体育,http://111.40.196.37/PLTV/88888888/224/3221225608/index.m3u8#http://39.134.65.166/PLTV/88888888/224/3221225547/1.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225656/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8#http://39.135.55.105:6610/PLTV/88888888/224/3221225890/index.m3u8?servicetype=1
NewTV军事评论,http://111.40.196.39/PLTV/88888888/224/3221225634/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225644/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225623/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225766/index.m3u8##http://39.134.66.66/PLTV/88888888/224/3221225535/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225757/index.m3u8#http://39.134.65.166/PLTV/88888888/224/3221225535/1.m3u8#http://39.134.65.164/PLTV/88888888/224/3221225535/1.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225757/index.m3u8
NewTV惊悚悬疑,http://111.40.196.32/PLTV/88888888/224/3221225638/index.m3u8#http://39.134.65.166/PLTV/88888888/224/3221225525/1.m3u8#http://39.134.65.173/PLTV/88888888/224/3221225525/1.m3u8#http://39.134.65.175/PLTV/88888888/224/3221225525/1.m3u8#http://39.135.49.209:6610/PLTV/88888888/224/3221225884/1.m3u8?servicetype=1##http://39.134.65.166/PLTV/88888888/224/3221225555/1.m3u8#http://39.134.65.164/PLTV/88888888/224/3221225555/1.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225671/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
NewTV家庭剧场,http://111.40.196.39/PLTV/88888888/224/3221225626/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225552/index.m3u8#http://111.40.196.9/PLTV/88888888/224/3221225636/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225670/index.m3u8##http://39.134.66.66/PLTV/88888888/224/3221225550/index.m3u8
NewTV农业致富,http://111.40.196.35/PLTV/88888888/224/3221225636/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225670/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225604/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225660/index.m3u8#http://39.134.65.164/PLTV/88888888/224/3221225604/1.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225660/index.m3u8
NewTV武搏世界,http://111.40.196.39/PLTV/88888888/224/3221225664/index.m3u8#http://39.134.65.166/PLTV/88888888/224/3221225552/1.m3u8#http://39.134.65.164/PLTV/88888888/224/3221225552/1.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225670/index.m3u8#http://39.134.65.166/PLTV/88888888/224/3221225553/1.m3u8#http://39.134.65.164/PLTV/88888888/224/3221225553/1.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225717/index.m3u8
NewTV中国功夫,http://111.40.196.38/PLTV/88888888/224/3221225678/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225660/index.m3u8#http://39.134.65.164/PLTV/88888888/224/3221225679/1.m3u8#http://39.134.65.173/PLTV/88888888/224/3221225679/1.m3u8#http://39.134.65.175/PLTV/88888888/224/3221225679/1.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225571/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225666/index.m3u8#http://39.134.65.164/PLTV/88888888/224/3221225571/1.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225666/index.m3u8
NewTV超级电视剧,http://39.134.115.163:8080/PLTV/88888910/224/3221225765/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225625/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225545/index.m3u8#http://111.40.196.9/PLTV/88888888/224/3221225630/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225710/index.m3u8#http://39.134.65.166/PLTV/88888888/224/3221225545/1.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225710/index.m3u8#http://39.134.67.2:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/1.m3u8#http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/1.m3u8#http://39.134.67.7:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/1.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225710/index.m3u8
NewTV超级体育,http://39.134.115.163:8080/PLTV/88888910/224/3221225622/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225526/index.m3u8#http://39.134.65.166/PLTV/88888888/224/3221225526/1.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225709/index.m3u8

NewTV金牌综艺,http://39.134.115.163:8080/PLTV/88888910/224/3221225711/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225635/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225622/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225648/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225767/index.m3u8#http://39.134.65.164/PLTV/88888888/224/3221225635/1.m3u8##http://39.135.55.105:6610/PLTV/88888888/224/3221225880/index.m3u8?servicetype=1
NewTV精品大剧,http://39.134.115.163:8080/PLTV/88888910/224/3221225714/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225542/index.m3u8#http://111.40.196.9/PLTV/88888888/224/3221225680/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225708/index.m3u8#http://39.134.65.166/PLTV/88888888/224/3221225542/1.m3u8#http://39.134.65.164/PLTV/88888888/224/3221225542/1.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225708/index.m3u8#http://39.135.55.105:6610/PLTV/88888888/224/3221225887/index.m3u8?servicetype=1
NewTV炫舞未来,http://39.134.115.163:8080/PLTV/88888910/224/3221225707/index.m3u8#http://111.40.196.9/PLTV/88888888/224/3221225626/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225713/index.m3u83http://39.134.65.166/PLTV/88888888/224/3221225538/1.m3u8#http://39.134.65.164/PLTV/88888888/224/3221225538/1.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225713/index.m3u8
NewTV东北热剧,http://39.135.138.58:18890/PLTV/88888888/224/3221226202/index.m3u8%http://39.134.65.179/PLTV/88888888/224/3221225679/1.m3u8#
NewTV精品综合,http://39.134.66.66/PLTV/88888888/224/3221225533/index.m3u8#http://111.40.196.9/PLTV/88888888/224/3221225616/index.m3u8#http://39.134.65.166/PLTV/88888888/224/3221225533/1.m3u8#http://39.134.65.164/PLTV/88888888/224/3221225533/1.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225748/index.m3u8#http://39.135.55.105:6610/PLTV/88888888/224/3221225877/index.m3u8?servicetype=1
NewTV超级电影,http://39.134.66.66/PLTV/88888888/224/3221225536/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225714/index.m3u8#http://39.134.65.166/PLTV/88888888/224/3221225536/1.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225714/index.m3u8
NewTV超级综艺,http://111.40.196.9/PLTV/88888888/224/3221225632/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225716/index.m3u8#http://39.134.65.166/PLTV/88888888/224/3221225550/1.m3u8#http://39.134.65.164/PLTV/88888888/224/3221225550/1.m3u8
NewTV怡伴健康,http://39.135.138.60:18890/PLTV/88888910/224/3221225648/index.m3u8#http://223.110.245.161/ott.js.chinamobile.com/PLTV/3/224/3221225555/index.m3u8
